Facility_Unit.ID,Facility_ID,Unit_ID.x,Primary_Fuel_Type,Facility_Name,PM_lbs_mmBTU,mean_NOx_lbs_MW,mean_SO2_lbs_MW,mean_HI_mmBtu_per_MW,mean_NOx_lbs_MW_estimate,mean_SO2_lbs_MW_estimate,mean_HI_mmBtu_per_MW_estimate,Stack_Height_ft,Year,Pathway,Simulation,total_generation_GWh,total_CO2_tons,total_NOx_lbs,total_SO2_lbs,total_HI_mmBtu,State,Fuel_type_1,Fuel_type_2,Ramp_hr,Fossil.NPC_MW,STATEFP,COUNTYFP,COUNTYNS,GEOIDFQ,GEOID,County,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,geometry,County_State,NH3,PM2.5,NOx,SO2,VOC,PM10,SO2_ratio,CO
55317_11,55317,11,Pipeline Natural Gas,Fore River Energy Center,0.01086,0.054048155594181,0.00422281631569513,3.73865998434842,,,,255,2025,A,1,2367.14588,992083.339746961,127926.868562959,9995.00469332104,18239726.0850084,MA,Pipeline Natural Gas,Diesel Oil,24,593.6,25,21,606937,0500000US25021,25021,Norfolk,Norfolk County,MA,Massachusetts,06,1025902103,124954020,-70.9653|42.2417,"Norfolk, MA",9309.10860697951,5310.99123338115,49.5798285416463,2010.95784564917,654.453736749731,811.125994941333,0.380202474690664,914.6506048596
55317_12,55317,12,Pipeline Natural Gas,Fore River Energy Center,0.01086,0.0543469045095184,0.00440349807522177,4.00777564779513,,,,255,2025,A,1,2574.03532,1122646.68025226,139877.120533557,11333.6437657379,19008384.0202134,MA,Pipeline Natural Gas,Diesel Oil,24,593.6,25,21,606937,0500000US25021,25021,Norfolk,Norfolk County,MA,Massachusetts,06,1025902103,124954020,-70.9653|42.2417,"Norfolk, MA",9309.10860697951,5310.99123338115,49.5798285416463,2010.95784564917,654.453736749731,811.125994941333,0.380202474690664,914.6506048596
562_12,562,12,Diesel Oil,Middletown,0.01086,0.0747505754639234,0.00768555514507375,4.43183937146805,,,,266,2025,A,1,21.06538,12531.7412235886,1574.64927736622,161.899139641934,157298.180554707,CT,Diesel Oil,Pipeline Natural Gas,0.1666667,60.5,9,130,2830246,0500000US09130,9007,Middlesex,Lower Connecticut River Valley Planning Region,CT,Connecticut,PL,1098459139,241084217,-72.5793|41.5544,"Middlesex, CT",4396.73919507319,2500.80655164064,251.865528991563,1223.63016840783,351.025186074856,374.823503774846,0.231346081739783,557.496621679846
562_13,562,13,Diesel Oil,Middletown,0.01086,0.0644228454501685,0.00741159123736158,4.43942915165643,,,,266,2025,A,1,19.92057,11764.3745897918,1283.33980238926,147.643122055248,148179.700465967,CT,Diesel Oil,Pipeline Natural Gas,0.1666667,60.5,9,130,2830246,0500000US09130,9007,Middlesex,Lower Connecticut River Valley Planning Region,CT,Connecticut,PL,1098459139,241084217,-72.5793|41.5544,"Middlesex, CT",4396.73919507319,2500.80655164064,251.865528991563,1223.63016840783,351.025186074856,374.823503774846,0.231346081739783,557.496621679846
562_14,562,14,Diesel Oil,Middletown,0.01086,0.0538845216504194,0.00698761618680571,4.22501665154377,,,,266,2025,A,1,19.79681,11440.9012097693,1066.74163705424,138.332510003117,143128.117416032,CT,Diesel Oil,Pipeline Natural Gas,0.1666667,60.5,9,130,2830246,0500000US09130,9007,Middlesex,Lower Connecticut River Valley Planning Region,CT,Connecticut,PL,1098459139,241084217,-72.5793|41.5544,"Middlesex, CT",4396.73919507319,2500.80655164064,251.865528991563,1223.63016840783,351.025186074856,374.823503774846,0.231346081739783,557.496621679846
562_15,562,15,Diesel Oil,Middletown,0.01086,0.0608936975481323,0.00695189512369042,4.35686119172293,,,,266,2025,A,1,21.94313,13126.7339884888,1336.19832147935,152.546338445505,163277.67074143,CT,Diesel Oil,Pipeline Natural Gas,0.1666667,60.5,9,130,2830246,0500000US09130,9007,Middlesex,Lower Connecticut River Valley Planning Region,CT,Connecticut,PL,1098459139,241084217,-72.5793|41.5544,"Middlesex, CT",4396.73919507319,2500.80655164064,251.865528991563,1223.63016840783,351.025186074856,374.823503774846,0.231346081739783,557.496621679846
562_4,562,4,Residual Oil,Middletown,0.01086,3.14859425216768,3.64445485151555,5.33179409864987,,,,266,2025,A,1,126.72668,140459.553812372,399002.349707351,461840.093491029,1753618.00203337,CT,Residual Oil,"",0.1666667,414.9,9,130,2830246,0500000US09130,9007,Middlesex,Lower Connecticut River Valley Planning Region,CT,Connecticut,PL,1098459139,241084217,-72.5793|41.5544,"Middlesex, CT",4396.73919507319,2500.80655164064,251.865528991563,1223.63016840783,351.025186074856,374.823503774846,0.231346081739783,557.496621679846
568_BHB5,568,BHB5,Pipeline Natural Gas,Bridgeport Harbor Station,0.01086,0.0391515417106801,0.00385871195529318,5.02594958243204,,,,298,2025,A,1,3248.26735,1241284.05679028,127174.674640965,12534.1280574335,22422502.5931545,CT,Pipeline Natural Gas,Diesel Oil,1,575.6,9,120,2830245,0500000US09120,9001,Fairfield,Greater Bridgeport Planning Region,CT,Connecticut,PL,363067866,253764138,-73.1843|41.1706,"Fairfield, CT",12349.3436931533,6970.92389295547,27.7647039833219,2389.74773570735,840.873892066321,1003.49572968292,0.451818522684664,1086.48035495364
6156_NHB1,6156,NHB1,Residual Oil,New Haven Harbor,0.0244538222222222,1.18943723059912,1.89047999522849,3.70274342106324,,,,389,2025,A,1,731.9055,528119.450066831,804303.434660261,1277780.55073273,8652469.5508842,CT,Residual Oil,"Diesel Oil, Pipeline Natural Gas",24,460,9,170,2830252,0500000US09170,9009,New Haven,South Central Connecticut Planning Region,CT,Connecticut,PL,951177351,653525530,-72.9042|41.2836,"New Haven, CT",7617.44485713854,4077.44509926499,339.126027224861,1659.93265957432,521.579796258119,563.226852233102,0.313835770528684,755.415705557795
6156_NHHS2,6156,NHHS2,Diesel Oil,New Haven Harbor,0.0244538222222222,0.186710517671791,0.0057126198922612,4.36444116814815,,,,389,2025,A,1,115.22142,19161.3382294324,6395.47820910468,188.423977346534,738665.888321152,CT,Diesel Oil,Pipeline Natural Gas,24,60.5,9,170,2830252,0500000US09170,9009,New Haven,South Central Connecticut Planning Region,CT,Connecticut,PL,951177351,653525530,-72.9042|41.2836,"New Haven, CT",7617.44485713854,4077.44509926499,339.126027224861,1659.93265957432,521.579796258119,563.226852233102,0.313835770528684,755.415705557795
6156_NHHS3,6156,NHHS3,Diesel Oil,New Haven Harbor,0.0244538222222222,0.149570245735377,0.00584251654307851,4.39095345279721,,,,389,2025,A,1,118.00688,18703.1598573425,4934.42091231136,187.740049757751,727306.163641127,CT,Diesel Oil,Pipeline Natural Gas,24,60.5,9,170,2830252,0500000US09170,9009,New Haven,South Central Connecticut Planning Region,CT,Connecticut,PL,951177351,653525530,-72.9042|41.2836,"New Haven, CT",7617.44485713854,4077.44509926499,339.126027224861,1659.93265957432,521.579796258119,563.226852233102,0.313835770528684,755.415705557795
6156_NHHS4,6156,NHHS4,Diesel Oil,New Haven Harbor,0.0244538222222222,0.151468868501529,0.00718911314984709,4.40435927762473,,,,389,2025,A,1,103.05743,15452.4141759632,4361.89802693268,191.963190399677,619182.108753732,CT,Diesel Oil,Pipeline Natural Gas,24,60.5,9,170,2830252,0500000US09170,9009,New Haven,South Central Connecticut Planning Region,CT,Connecticut,PL,951177351,653525530,-72.9042|41.2836,"New Haven, CT",7617.44485713854,4077.44509926499,339.126027224861,1659.93265957432,521.579796258119,563.226852233102,0.313835770528684,755.415705557795
8002_1,8002,1,Residual Oil,Newington,0.00141,2.32691547494838,4.08221151808783,4.53907152043618,,,,410,2025,A,1,991.86923,792938.719117592,1950027.16392615,3418719.14026243,11562998.9701155,NH,Residual Oil,Pipeline Natural Gas,24,414,33,15,873181,0500000US33015,33015,Rockingham,Rockingham County,NH,New Hampshire,06,1801152748,258528921,-70.7834|43.0974,"Rockingham, NH",4263.86525458158,3323.83170543197,160.638644474934,1495.32762881605,442.252070591485,517.613409974788,0.282714660667417,680.746233003841
